Name,DIST,Z
SUB7,28945.81095,285
SUB7,28974.09522,285
SUB7,29002.37949,285
SUB7,29022.37949,285
SUB7,29050.66376,285
SUB7,29070.66376,285
SUB7,29090.66376,285
SUB7,29110.66376,285
SUB7,29130.66376,285
SUB7,29158.94803,285
SUB7,29178.94803,285
SUB7,29198.94803,285
SUB7,29227.2323,285
SUB7,29255.51658,285
SUB7,29275.51658,285
SUB7,29303.80085,285
SUB7,29332.08512,285
SUB7,29352.08512,285
SUB7,29372.08512,285
SUB7,29400.36939,285
SUB7,29420.36939,285
SUB7,29440.36939,285
SUB7,29468.65366,285
SUB7,29496.93793,285
SUB7,29516.93793,285
SUB7,29545.2222,285
SUB7,29573.50647,285
SUB7,29593.50647,285
SUB7,29613.50647,285
SUB7,29641.79075,285
SUB7,29661.79075,285
SUB7,29681.79075,285
SUB7,29701.79075,285
SUB7,29730.07502,285
SUB7,29758.35929,284.9220581
SUB7,29786.64356,282.7617798
SUB7,29814.92783,281.0628357
SUB7,29834.92783,279.7855225
SUB7,29854.92783,278.5021362
SUB7,29874.92783,277.2181702
SUB7,29894.92783,275.9537964
SUB7,29914.92783,275.0615845
SUB7,29934.92783,275
SUB7,29963.2121,275
SUB7,29991.49637,275
SUB7,30011.49637,275
SUB7,30031.49637,275
SUB7,30051.49637,275
SUB7,30079.78064,275
SUB7,30099.78064,275
SUB7,30128.06492,275
SUB7,30148.06492,275
SUB7,30168.06492,275
SUB7,30196.34919,274.9933167
SUB7,30216.34919,274.8231812
SUB7,30236.34919,274.5953064
SUB7,30256.34919,274.470398
SUB7,30276.34919,274.3735352
SUB7,30296.34919,274.2766419
SUB7,30316.34919,274.1797791
SUB7,30344.63346,274.0018311
SUB7,30364.63346,273.9049683
SUB7,30384.63346,273.808075
SUB7,30404.63346,273.7111816
SUB7,30424.63346,273.6143189
SUB7,30452.91773,273.4363709
SUB7,30472.91773,273.3546448
SUB7,30501.202,273.1504211
SUB7,30521.202,272.9949951
SUB7,30549.48627,272.7666016
SUB7,30577.77054,272.538208
SUB7,30597.77054,272.3827515
SUB7,30617.77054,272.2273254
SUB7,30646.05481,271.9989319
SUB7,30666.05481,271.8435059
SUB7,30686.05481,271.6880493
SUB7,30706.05481,271.5326233
SUB7,30734.33909,271.3042297
SUB7,30762.62336,271.1655884
SUB7,30790.90763,271.3240051
SUB7,30810.90763,271.3460388
SUB7,30830.90763,271.3680725
SUB7,30859.1919,271.2504883
SUB7,30887.47617,271.1329041
SUB7,30907.47617,271.1549683
SUB7,30927.47617,271.177002
SUB7,30955.76044,271.0594177
SUB7,30984.04471,270.9418335
SUB7,31004.04471,270.9638672
SUB7,31032.32898,270.846283
SUB7,31060.61326,270.6876221
SUB7,31088.89753,270.3117371
SUB7,31108.89753,270.0823975
SUB7,31128.89753,269.8598633
SUB7,31148.89753,269.84021
SUB7,31168.89753,269.9612427
SUB7,31188.89753,270.0822754
SUB7,31217.1818,270.0400696
SUB7,31245.46607,269.9978333
SUB7,31265.46607,270.118866
SUB7,31285.46607,270.2398682
SUB7,31305.46607,270.3609009
SUB7,31325.46607,270.4819336
SUB7,31345.46607,270.6029663
SUB7,31373.75034,270.5607605
SUB7,31393.75034,270.6817627
SUB7,31413.75034,270.8027954
SUB7,31442.03461,270.7605896
SUB7,31462.03461,270.8816223
SUB7,31482.03461,271.0113831
SUB7,31502.03461,271.1542358
SUB7,31522.03461,271.2974854
SUB7,31542.03461,271.5525208
SUB7,31562.03461,271.9845581
SUB7,31590.31888,272.3861389
SUB7,31618.60315,272.7877197
SUB7,31638.60315,273.2200928
SUB7,31658.60315,273.6524658
SUB7,31678.60315,274.0848389
SUB7,31698.60315,274.5171814
SUB7,31718.60315,274.9207459
SUB7,31738.60315,275
SUB7,31758.60315,275
SUB7,31786.88743,275
SUB7,31806.88743,275
SUB7,31826.88743,275
SUB7,31846.88743,275
SUB7,31866.88743,275
SUB7,31886.88743,275
SUB7,31915.1717,275
SUB7,31935.1717,275
SUB7,31955.1717,275
SUB7,31975.1717,275
SUB7,31995.1717,275
SUB7,32023.45597,274.9320984
SUB7,32051.74024,272.5189514
SUB7,32071.74024,270.1878357
SUB7,32091.74024,267.8566895
SUB7,32111.74024,265.7698669
SUB7,32131.74024,265.1335449
SUB7,32151.74024,265
SUB7,32171.74024,265
SUB7,32191.74024,265
SUB7,32211.74024,265
SUB7,32231.74024,265
SUB7,32251.74024,265
SUB7,32271.74024,265
SUB7,32291.74024,265
SUB7,32311.74024,265
SUB7,32331.74024,265
SUB7,32360.02451,265
SUB7,32380.02451,265
SUB7,32400.02451,265
SUB7,32420.02451,265
SUB7,32440.02451,265
SUB7,32460.02451,265
SUB7,32480.02451,265
SUB7,32500.02451,265
SUB7,32528.30878,265
SUB7,32548.30878,265
SUB7,32568.30878,265
SUB7,32588.30878,265
SUB7,32608.30878,265
SUB7,32636.59305,265
SUB7,32656.59305,265
SUB7,32676.59305,265
SUB7,32696.59305,265
SUB7,32716.59305,265
SUB7,32736.59305,265
SUB7,32756.59305,265
SUB7,32776.59305,265
SUB7,32796.59305,265
SUB7,32816.59305,265
SUB7,32844.87732,265
SUB7,32864.87732,265
SUB7,32884.87732,265
SUB7,32904.87732,265
SUB7,32933.1616,265
SUB7,32953.1616,265
SUB7,32973.1616,265
SUB7,32993.1616,265
SUB7,33013.1616,265
SUB7,33041.44587,265
SUB7,33061.44587,265
SUB7,33081.44587,264.3813782
SUB7,33101.44587,263.0629578
SUB7,33121.44587,261.7445679
SUB7,33149.73014,260.2091675
SUB7,33169.73014,259.2330322
SUB7,33189.73014,260.0654907
SUB7,33218.01441,261.3499146
SUB7,33238.01441,262.3370056
SUB7,33258.01441,263.3241272
SUB7,33278.01441,264.3112488
SUB7,33298.01441,265
SUB7,33318.01441,265
SUB7,33346.29868,265
SUB7,33366.29868,265
SUB7,33394.58295,265
SUB7,33414.58295,265
SUB7,33434.58295,265
SUB7,33462.86722,265
SUB7,33482.86722,265
SUB7,33502.86722,265
SUB7,33522.86722,265
SUB7,33551.15149,265
SUB7,33571.15149,265
SUB7,33591.15149,265
SUB7,33611.15149,265
SUB7,33631.15149,265
SUB7,33651.15149,265
SUB7,33671.15149,265
SUB7,33691.15149,265
SUB7,33711.15149,265
SUB7,33731.15149,265
SUB7,33751.15149,265
SUB7,33771.15149,265
SUB7,33791.15149,265
SUB7,33811.15149,265
SUB7,33831.15149,265
SUB7,33851.15149,265
SUB7,33871.15149,265
SUB7,33891.15149,265
SUB7,33919.43577,265
SUB7,33939.43577,265
SUB7,33959.43577,265
SUB7,33979.43577,265
SUB7,33999.43577,265
SUB7,34019.43577,265
SUB7,34047.72004,265
SUB7,34076.00431,265
SUB7,34104.28858,265
SUB7,34132.57285,265
SUB7,34160.85712,265
SUB7,34189.14139,264.907135
SUB7,34217.42566,263.0418396
SUB7,34245.70994,260.9280396
SUB7,34265.70994,259.5745239
SUB7,34285.70994,258.2855225
SUB7,34305.70994,257.2228699
SUB7,34325.70994,256.1912842
SUB7,34345.70994,255.2201691
SUB7,34365.70994,255
SUB7,34385.70994,255
SUB7,34405.70994,255
SUB7,34433.99421,255
SUB7,34462.27848,255
SUB7,34490.56275,255
SUB7,34518.84702,255
SUB7,34547.13129,255
SUB7,34575.41556,255
SUB7,34603.69983,255
SUB7,34631.98411,255
SUB7,34651.98411,255
SUB7,34680.26838,255
SUB7,34700.26838,255
SUB7,34728.55265,255
SUB7,34756.83692,255
SUB7,34776.83692,255
SUB7,34805.12119,255
SUB7,34825.12119,255
SUB7,34853.40546,255
SUB7,34881.68973,255
SUB7,34901.68973,255
SUB7,34929.974,254.9994812
SUB7,34949.974,254.9510498
SUB7,34978.25828,254.5579834
SUB7,34998.25828,254.7619324
SUB7,35026.54255,254.7858276
SUB7,35054.82682,254.8567047
SUB7,35083.11109,254.6700287
SUB7,35111.39536,254.1755524
SUB7,35139.67963,253.3534088
SUB7,35167.9639,253.3347626
SUB7,35196.24817,253.6033325
SUB7,35224.53245,253.8719025
SUB7,35252.81672,254.1404572
SUB7,35281.10099,254.4090118
SUB7,35301.10099,254.7857819
SUB7,35321.10099,255
SUB7,35341.10099,255
SUB7,35361.10099,255
SUB7,35381.10099,255
SUB7,35401.10099,255
SUB7,35429.38526,255
SUB7,35449.38526,255
SUB7,35477.66953,255
SUB7,35505.9538,255
SUB7,35534.23807,255
SUB7,35562.52234,255
SUB7,35582.52234,255
SUB7,35602.52234,255
SUB7,35630.80662,255
SUB7,35650.80662,255
SUB7,35670.80662,255
SUB7,35699.09089,255
SUB7,35727.37516,255
SUB7,35755.65943,255
SUB7,35783.9437,255
SUB7,35812.22797,254.9901886
SUB7,35832.22797,254.4233093
SUB7,35852.22797,253.5501404
SUB7,35872.22797,252.6769867
SUB7,35892.22797,251.8038178
SUB7,35912.22797,250.9306488
SUB7,35932.22797,250.0574951
SUB7,35952.22797,249.2454987
SUB7,35980.51224,248.3702698
SUB7,36000.51224,247.9256744
SUB7,36028.79651,246.7816467
SUB7,36048.79651,246.114975
SUB7,36068.79651,245.4969788
SUB7,36088.79651,245.0265656
SUB7,36108.79651,245
SUB7,36128.79651,245
SUB7,36148.79651,245
SUB7,36168.79651,245
SUB7,36188.79651,245
SUB7,36208.79651,245
SUB7,36228.79651,245
SUB7,36248.79651,245
SUB7,36277.08078,245
SUB7,36297.08078,245
SUB7,36317.08078,245
SUB7,36337.08078,245
SUB7,36357.08078,245
SUB7,36385.36506,245
SUB7,36413.64933,245
SUB7,36441.9336,245
SUB7,36470.21787,245
SUB7,36498.50214,245
SUB7,36526.78641,245
SUB7,36546.78641,245
SUB7,36575.07068,245
SUB7,36603.35496,245
SUB7,36623.35496,245
SUB7,36651.63923,245
SUB7,36671.63923,245
SUB7,36699.9235,245
SUB7,36728.20777,245
SUB7,36756.49204,245
SUB7,36776.49204,245
SUB7,36804.77631,245
SUB7,36833.06058,245
SUB7,36861.34485,245
SUB7,36889.62913,244.9999695
SUB7,36909.62913,244
SUB7,36929.62913,244
SUB7,36957.9134,243
SUB7,36977.9134,243
SUB7,36997.9134,243
SUB7,37026.19767,243
SUB7,37054.48194,242.986969
SUB7,37074.48194,242
SUB7,37102.76621,242
SUB7,37131.05048,242
SUB7,37159.33475,241.921463
SUB7,37187.61902,241.631134
SUB7,37207.61902,241
SUB7,37227.61902,241
SUB7,37255.9033,240.9517517
SUB7,37284.18757,240.6614227
SUB7,37312.47184,240.3710938
SUB7,37332.47184,240.2753143
SUB7,37352.47184,240.1795197
SUB7,37372.47184,240
SUB7,37400.75611,240
SUB7,37429.04038,239.9412689
SUB7,37449.04038,239.8676148
SUB7,37469.04038,239.828598
SUB7,37497.32465,239.7992859
SUB7,37517.32465,239.7034912
SUB7,37537.32465,239.6080933
SUB7,37557.32465,239.5273438
SUB7,37577.32465,239.4536896
SUB7,37597.32465,239.3800201
SUB7,37617.32465,239.3123627
SUB7,37637.32465,239.3035431
SUB7,37665.60892,239.2274933
SUB7,37685.60892,239.1139221
SUB7,37713.89319,238.7723541
SUB7,37742.17747,238.6218872
SUB7,37762.17747,238.4579773
SUB7,37782.17747,238.2940674
SUB7,37802.17747,238.1301422
SUB7,37822.17747,237.9913788
SUB7,37850.46174,237.8157501
SUB7,37870.46174,237.6518402
SUB7,37890.46174,237.487915
SUB7,37910.46174,237.3240051
SUB7,37938.74601,237.173523
SUB7,37958.74601,237.009613
SUB7,37978.74601,236.8457031
SUB7,38007.03028,236.695221
SUB7,38027.03028,236.7086487
SUB7,38055.31455,236.5581818
SUB7,38083.59882,236.4076996
SUB7,38103.59882,236.2437897
SUB7,38123.59882,236.2572327
SUB7,38143.59882,236.2706604
SUB7,38163.59882,236.2841034
SUB7,38183.59882,236.2975464
SUB7,38203.59882,236.3109741
SUB7,38231.88309,236.4883423
SUB7,38251.88309,236.50177
SUB7,38271.88309,236.515213
SUB7,38291.88309,236.528656
SUB7,38311.88309,236.542099
SUB7,38331.88309,236.5555267
SUB7,38351.88309,236.5689697
SUB7,38371.88309,236.5824127
SUB7,38391.88309,236.5958557
SUB7,38411.88309,236.6107178
SUB7,38431.88309,236.6519928
SUB7,38451.88309,236.7030792
SUB7,38471.88309,236.7541504
SUB7,38491.88309,236.8052368
SUB7,38511.88309,236.8602753
SUB7,38540.16736,236.8538361
SUB7,38560.16736,236.8672638
SUB7,38580.16736,236.8807068
SUB7,38600.16736,236.8972473
SUB7,38628.45164,236
SUB7,38648.45164,236
SUB7,38676.73591,236
SUB7,38705.02018,236
SUB7,38733.30445,236
SUB7,38761.58872,235
SUB7,38781.58872,235
SUB7,38809.87299,235
SUB7,38838.15726,234
SUB7,38858.15726,235
SUB7,38886.44153,235
SUB7,38914.72581,234
SUB7,38934.72581,234
SUB7,38963.01008,234
SUB7,38983.01008,234
SUB7,39003.01008,234
SUB7,39023.01008,234
SUB7,39051.29435,234
SUB7,39071.29435,234
SUB7,39099.57862,234
SUB7,39127.86289,234
SUB7,39156.14716,233
SUB7,39176.14716,233
SUB7,39204.43143,233
SUB7,39224.43143,233
SUB7,39244.43143,233
SUB7,39264.43143,233
SUB7,39284.43143,233
SUB7,39312.7157,232
SUB7,39332.7157,232
SUB7,39352.7157,232
SUB7,39380.99997,232
SUB7,39400.99997,232
SUB7,39429.28425,232
SUB7,39457.56852,232
SUB7,39477.56852,232
SUB7,39497.56852,232
SUB7,39517.56852,231
SUB7,39545.85279,231
SUB7,39574.13706,231
SUB7,39602.42133,231
SUB7,39630.7056,231
SUB7,39658.98987,231
SUB7,39687.27414,231
SUB7,39715.55842,231
SUB7,39743.84269,230
SUB7,39763.84269,230
SUB7,39792.12696,230
SUB7,39820.41123,230
SUB7,39848.6955,230
SUB7,39876.97977,230
SUB7,39905.26404,229
SUB7,39933.54831,229
SUB7,39953.54831,229
SUB7,39981.83259,229
SUB7,40001.83259,229
SUB7,40021.83259,229
SUB7,40050.11686,228
SUB7,40078.40113,228
SUB7,40098.40113,228
SUB7,40118.40113,228
SUB7,40138.40113,228
SUB7,40158.40113,228
SUB7,40186.6854,228
SUB7,40206.6854,228
SUB7,40226.6854,228
SUB7,40254.96967,228
SUB7,40283.25394,227
SUB7,40311.53821,227
SUB7,40339.82248,227
SUB7,40368.10676,227
SUB7,40388.10676,227
SUB7,40416.39103,227
SUB7,40436.39103,227
SUB7,40456.39103,226
SUB7,40476.39103,226
SUB7,40496.39103,226
SUB7,40516.39103,226
SUB7,40536.39103,226
SUB7,40556.39103,226
SUB7,40576.39103,226
SUB7,40604.6753,225
SUB7,40632.95957,225
SUB7,40661.24384,225
SUB7,40681.24384,225
SUB7,40701.24384,225
SUB7,40729.52811,225
SUB7,40749.52811,225
SUB7,40769.52811,225
SUB7,40797.81238,224
SUB7,40817.81238,224
SUB7,40837.81238,224
SUB7,40857.81238,224
SUB7,40877.81238,224
SUB7,40906.09665,223
SUB7,40926.09665,223
SUB7,40946.09665,223
SUB7,40966.09665,223
SUB7,40994.38093,223
SUB7,41014.38093,223
SUB7,41034.38093,223
SUB7,41054.38093,223
SUB7,41074.38093,223
SUB7,41102.6652,222
SUB7,41130.94947,222
SUB7,41150.94947,222
SUB7,41170.94947,222
SUB7,41190.94947,222
SUB7,41210.94947,222
SUB7,41239.23374,222
SUB7,41259.23374,221
SUB7,41279.23374,222
SUB7,41299.23374,221
SUB7,41327.51801,221
SUB7,41347.51801,221
SUB7,41375.80228,221
SUB7,41395.80228,221
SUB7,41424.08655,221
SUB7,41444.08655,221
SUB7,41464.08655,220
SUB7,41492.37082,220
SUB7,41512.37082,220
SUB7,41532.37082,220
SUB7,41552.37082,220
SUB7,41580.6551,219
SUB7,41600.6551,220
SUB7,41628.93937,220
SUB7,41657.22364,220
SUB7,41677.22364,220
SUB7,41697.22364,220
SUB7,41717.22364,219
SUB7,41737.22364,219
SUB7,41757.22364,219
SUB7,41777.22364,219
SUB7,41797.22364,219
SUB7,41817.22364,219
SUB7,41845.50791,219
SUB7,41865.50791,219
SUB7,41885.50791,219
SUB7,41905.50791,219
SUB7,41933.79218,219
SUB7,41962.07645,218
SUB7,41982.07645,218
SUB7,42010.36072,218
SUB7,42030.36072,218
SUB7,42050.36072,218
SUB7,42070.36072,218
SUB7,42090.36072,218
SUB7,42118.64499,217
SUB7,42138.64499,217
SUB7,42158.64499,217
SUB7,42178.64499,217
SUB7,42198.64499,217
SUB7,42226.92927,217
SUB7,42255.21354,217
SUB7,42283.49781,217
SUB7,42311.78208,216
SUB7,42331.78208,216
SUB7,42351.78208,216
SUB7,42371.78208,216
SUB7,42400.06635,215
SUB7,42428.35062,215
SUB7,42456.63489,215
SUB7,42476.63489,215
SUB7,42504.91916,214
SUB7,42524.91916,215
SUB7,42553.20344,214
SUB7,42573.20344,214
SUB7,42601.48771,214
SUB7,42621.48771,214
SUB7,42641.48771,214
SUB7,42661.48771,214
SUB7,42689.77198,214
SUB7,42709.77198,214
SUB7,42729.77198,214
SUB7,42758.05625,214
SUB7,42786.34052,213
SUB7,42806.34052,213
SUB7,42826.34052,213
SUB7,42854.62479,213
SUB7,42874.62479,213
SUB7,42894.62479,213
SUB7,42914.62479,213
SUB7,42942.90906,213
SUB7,42962.90906,212
SUB7,42982.90906,213
SUB7,43002.90906,213
SUB7,43031.19333,212
SUB7,43051.19333,212
SUB7,43071.19333,212
SUB7,43091.19333,212
SUB7,43111.19333,212
SUB7,43139.47761,212
SUB7,43159.47761,212
SUB7,43187.76188,212
SUB7,43207.76188,212
SUB7,43236.04615,212
SUB7,43256.04615,212
SUB7,43284.33042,211
SUB7,43304.33042,211
SUB7,43332.61469,211
SUB7,43360.89896,211
SUB7,43380.89896,211
SUB7,43409.18323,211
SUB7,43437.4675,211
SUB7,43465.75178,211
SUB7,43494.03605,211
SUB7,43522.32032,211
SUB7,43550.60459,210
SUB7,43570.60459,211
SUB7,43598.88886,211
SUB7,43627.17313,211
SUB7,43647.17313,210
SUB7,43675.4574,210
SUB7,43703.74167,210
SUB7,43732.02595,211
SUB7,43760.31022,210
SUB7,43788.59449,210
SUB7,43816.87876,210
SUB7,43836.87876,210
SUB7,43856.87876,210
SUB7,43876.87876,210
SUB7,43905.16303,209
SUB7,43925.16303,209
SUB7,43953.4473,209
SUB7,43973.4473,209
SUB7,44001.73157,209
SUB7,44030.01584,209
SUB7,44050.01584,209
SUB7,44070.01584,209
SUB7,44098.30012,209
SUB7,44126.58439,209
SUB7,44146.58439,209
SUB7,44166.58439,209
SUB7,44186.58439,209
SUB7,44214.86866,208
SUB7,44234.86866,208
SUB7,44263.15293,208
SUB7,44291.4372,208
SUB7,44311.4372,208
SUB7,44339.72147,208
SUB7,44368.00574,208
SUB7,44396.29001,208
SUB7,44424.57429,207
SUB7,44452.85856,207
SUB7,44472.85856,207
SUB7,44492.85856,207
SUB7,44512.85856,207
SUB7,44541.14283,207
SUB7,44561.14283,207
SUB7,44581.14283,207
SUB7,44601.14283,206
SUB7,44621.14283,207
SUB7,44641.14283,207
SUB7,44669.4271,207
SUB7,44697.71137,207
SUB7,44717.71137,207
SUB7,44745.99564,207
SUB7,44774.27991,206
SUB7,44802.56418,206
SUB7,44830.84846,206
SUB7,44859.13273,206
SUB7,44879.13273,206
SUB7,44899.13273,205
SUB7,44919.13273,205
SUB7,44939.13273,205
SUB7,44959.13273,205
SUB7,44979.13273,206
SUB7,45007.417,206
SUB7,45027.417,206
SUB7,45047.417,206
SUB7,45067.417,206
SUB7,45087.417,206
SUB7,45107.417,206
SUB7,45127.417,206
SUB7,45147.417,206
SUB7,45167.417,205
SUB7,45187.417,205
SUB7,45207.417,205
SUB7,45227.417,205
SUB7,45255.70127,205
SUB7,45283.98554,205
SUB7,45303.98554,205
SUB7,45332.26981,205
SUB7,45360.55408,205
SUB7,45380.55408,205
SUB7,45400.55408,205
SUB7,45428.83835,204
SUB7,45448.83835,205
SUB7,45477.12263,205
SUB7,45505.4069,204
SUB7,45533.69117,205
SUB7,45553.69117,204
SUB7,45581.97544,205
SUB7,45610.25971,205
SUB7,45630.25971,205
SUB7,45658.54398,204
SUB7,45686.82825,204
SUB7,45715.11252,204
SUB7,45735.11252,203
SUB7,45763.3968,203
SUB7,45791.68107,203
SUB7,45819.96534,203
SUB7,45848.24961,203
SUB7,45868.24961,203
SUB7,45896.53388,203
SUB7,45924.81815,203
SUB7,45944.81815,203
SUB7,45973.10242,203
SUB7,46001.38669,203
SUB7,46029.67097,203
SUB7,46057.95524,202
SUB7,46077.95524,202
SUB7,46097.95524,202
SUB7,46126.23951,202
SUB7,46154.52378,202
SUB7,46182.80805,202
SUB7,46202.80805,202
SUB7,46231.09232,202
SUB7,46259.37659,201
SUB7,46279.37659,201
SUB7,46307.66086,201
SUB7,46335.94514,201
SUB7,46364.22941,201
SUB7,46392.51368,200
SUB7,46420.79795,200
SUB7,46449.08222,200
SUB7,46469.08222,200
SUB7,46497.36649,200
SUB7,46525.65076,200
SUB7,46553.93503,200
SUB7,46582.21931,200
SUB7,46610.50358,200
SUB7,46638.78785,200
SUB7,46667.07212,199
SUB7,46687.07212,199
SUB7,46707.07212,199
SUB7,46735.35639,199
SUB7,46755.35639,199
SUB7,46783.64066,199
SUB7,46803.64066,199
SUB7,46831.92493,199
SUB7,46851.92493,199
SUB7,46871.92493,199
SUB7,46891.92493,199
SUB7,46911.92493,199
SUB7,46931.92493,199
SUB7,46951.92493,199
SUB7,46971.92493,198
SUB7,46991.92493,198
SUB7,47011.92493,198
SUB7,47031.92493,198
SUB7,47051.92493,198
SUB7,47080.2092,198
SUB7,47108.49348,198
SUB7,47136.77775,198
SUB7,47165.06202,198
SUB7,47185.06202,198
SUB7,47213.34629,197
SUB7,47241.63056,197
SUB7,47269.91483,197
SUB7,47289.91483,197
SUB7,47318.1991,197
SUB7,47338.1991,197
SUB7,47358.1991,196
SUB7,47386.48337,197
SUB7,47406.48337,197
SUB7,47434.76765,196
SUB7,47463.05192,196
SUB7,47491.33619,196
SUB7,47511.33619,196
SUB7,47539.62046,196
SUB7,47559.62046,196
SUB7,47579.62046,196
SUB7,47599.62046,196
SUB7,47619.62046,196
SUB7,47639.62046,196
SUB7,47659.62046,196
SUB7,47679.62046,196
SUB7,47707.90473,196
SUB7,47736.189,196
SUB7,47764.47327,195
SUB7,47792.75754,195
SUB7,47821.04182,195
SUB7,47841.04182,195
SUB7,47861.04182,195
SUB7,47889.32609,195
SUB7,47909.32609,195
SUB7,47929.32609,195
SUB7,47949.32609,195
SUB7,47969.32609,195
SUB7,47989.32609,195
SUB7,48009.32609,194
SUB7,48029.32609,194
SUB7,48049.32609,195
SUB7,48077.61036,195
SUB7,48105.89463,194
SUB7,48125.89463,194
SUB7,48154.1789,194
SUB7,48182.46317,194
SUB7,48210.74744,194
SUB7,48239.03171,194
SUB7,48267.31599,194
SUB7,48295.60026,194
SUB7,48315.60026,194
SUB7,48335.60026,194
SUB7,48363.88453,193
SUB7,48392.1688,194
SUB7,48420.45307,194
SUB7,48448.73734,193
SUB7,48468.73734,193
SUB7,48497.02161,193
SUB7,48525.30588,193
SUB7,48545.30588,193
SUB7,48573.59016,193
SUB7,48593.59016,193
SUB7,48613.59016,193
SUB7,48641.87443,193
SUB7,48670.1587,193
SUB7,48698.44297,193
SUB7,48726.72724,192
SUB7,48746.72724,192
SUB7,48775.01151,192
SUB7,48795.01151,192
SUB7,48823.29578,192
SUB7,48843.29578,192
SUB7,48863.29578,192
SUB7,48883.29578,192
SUB7,48911.58005,191
SUB7,48939.86433,191
SUB7,48968.1486,191
SUB7,48988.1486,191
SUB7,49008.1486,191
SUB7,49028.1486,191
SUB7,49048.1486,191
SUB7,49076.43287,191
SUB7,49096.43287,191
SUB7,49116.43287,191
SUB7,49144.71714,191
SUB7,49164.71714,191
SUB7,49184.71714,191
SUB7,49204.71714,191
SUB7,49233.00141,191
SUB7,49253.00141,191
SUB7,49273.00141,191
SUB7,49293.00141,190
SUB7,49321.28568,190
SUB7,49341.28568,190
SUB7,49369.56995,190
SUB7,49397.85422,190
SUB7,49426.1385,190
SUB7,49446.1385,190
SUB7,49474.42277,190
SUB7,49494.42277,190
SUB7,49522.70704,190
SUB7,49550.99131,190
SUB7,49579.27558,190
SUB7,49607.55985,189
SUB7,49627.55985,189
SUB7,49647.55985,189
SUB7,49667.55985,188
SUB7,49695.84412,189
SUB7,49724.12839,189
SUB7,49752.41267,189
SUB7,49780.69694,189
SUB7,49808.98121,188
SUB7,49828.98121,188
SUB7,49857.26548,188
SUB7,49877.26548,188
SUB7,49905.54975,188
SUB7,49925.54975,188
SUB7,49945.54975,188
SUB7,49965.54975,188
SUB7,49985.54975,188
SUB7,50005.54975,187
SUB7,50025.54975,188
SUB7,50045.54975,188
SUB7,50073.83402,188
SUB7,50102.11829,187
SUB7,50130.40256,187
SUB7,50150.40256,187
SUB7,50178.68684,187
SUB7,50198.68684,187
SUB7,50226.97111,187
SUB7,50246.97111,187
SUB7,50275.25538,187
SUB7,50295.25538,187
SUB7,50323.53965,187
SUB7,50343.53965,187
SUB7,50363.53965,186
SUB7,50391.82392,187
SUB7,50420.10819,186
SUB7,50440.10819,186
SUB7,50460.10819,186
SUB7,50480.10819,186
SUB7,50500.10819,186
SUB7,50528.39246,186
SUB7,50548.39246,186
SUB7,50568.39246,186
SUB7,50588.39246,186
SUB7,50616.67673,186
SUB7,50644.96101,186
SUB7,50673.24528,186
SUB7,50693.24528,186
SUB7,50713.24528,185
SUB7,50741.52955,185
SUB7,50769.81382,185
SUB7,50789.81382,185
SUB7,50809.81382,185
SUB7,50829.81382,185
SUB7,50849.81382,185
SUB7,50878.09809,185
SUB7,50906.38236,185
SUB7,50926.38236,185
SUB7,50946.38236,185
SUB7,50966.38236,185
SUB7,50986.38236,185
SUB7,51006.38236,185
SUB7,51026.38236,185
SUB7,51054.66663,184
SUB7,51074.66663,184
SUB7,51094.66663,184
SUB7,51122.9509,184
SUB7,51142.9509,184
SUB7,51162.9509,184
SUB7,51182.9509,184
SUB7,51202.9509,184
SUB7,51222.9509,184
SUB7,51242.9509,183
SUB7,51262.9509,184
SUB7,51291.23518,184
SUB7,51319.51945,184
SUB7,51347.80372,184
SUB7,51376.08799,183
SUB7,51396.08799,183
SUB7,51416.08799,183
SUB7,51444.37226,183
SUB7,51472.65653,183
SUB7,51492.65653,183
SUB7,51512.65653,183
SUB7,51540.9408,183
SUB7,51560.9408,183
SUB7,51580.9408,183
SUB7,51600.9408,182
SUB7,51620.9408,182
SUB7,51640.9408,183
SUB7,51660.9408,183
SUB7,51689.22507,183
SUB7,51717.50935,183
SUB7,51745.79362,182
SUB7,51765.79362,182
SUB7,51785.79362,182
SUB7,51805.79362,182
SUB7,51825.79362,182
SUB7,51845.79362,182
SUB7,51865.79362,182
SUB7,51885.79362,182
SUB7,51905.79362,182
SUB7,51925.79362,182
SUB7,51954.07789,182
SUB7,51974.07789,181
SUB7,51994.07789,181
SUB7,52014.07789,181
SUB7,52034.07789,181
SUB7,52062.36216,181
SUB7,52090.64643,181
SUB7,52110.64643,181
SUB7,52138.9307,181
SUB7,52158.9307,181
SUB7,52178.9307,181
SUB7,52198.9307,181
SUB7,52218.9307,181
SUB7,52238.9307,181
SUB7,52258.9307,181
SUB7,52287.21497,181
SUB7,52315.49924,181
SUB7,52343.78352,180
SUB7,52372.06779,180
SUB7,52400.35206,180
SUB7,52420.35206,180
SUB7,52448.63633,180
SUB7,52468.63633,180
SUB7,52488.63633,180
SUB7,52508.63633,180
SUB7,52528.63633,180
SUB7,52556.9206,180
SUB7,52576.9206,180
SUB7,52596.9206,179
SUB7,52625.20487,179
SUB7,52653.48914,179
SUB7,52673.48914,179
SUB7,52693.48914,179
SUB7,52721.77341,179
SUB7,52741.77341,179
SUB7,52761.77341,179
SUB7,52790.05769,179
SUB7,52810.05769,179
